"Country","Region","City","Surface","Bedrooms","Density","houseid","date","price"
"Australia","Victoria",NA,348.9324,6,1365.5,155,"2032-01-02",4355433.07834574
"Australia","Victoria",NA,348.9324,6,1365.5,155,"2033-01-01",4902819.21145505
"Australia","Victoria",NA,348.9324,6,1365.5,155,"2034-01-01",5110017.78128495
"Australia","Victoria",NA,348.9324,6,1365.5,155,"2035-01-02",5587555.21334909
"Australia","Victoria",NA,348.9324,6,1365.5,155,"2036-01-02",5417716.45176016
"USA","New York","New York City",225.0967,6,4758,157,"2027-01-02",2565081.27528152
"USA","New York","New York City",225.0967,6,4758,157,"2028-01-02",2546554.04805839
"USA","New York","New York City",225.0967,6,4758,157,"2029-01-01",2726441.84119374
"USA","New York","New York City",225.0967,6,4758,157,"2030-01-01",3037265.01724105
"USA","New York","New York City",225.0967,6,4758,157,"2031-01-02",2993828.0844461
"USA","New York","New York City",225.0967,6,4758,157,"2032-01-02",3154003.45636766
"USA","New York","New York City",225.0967,6,4758,157,"2033-01-01",3178801.17721675
"USA","New York","New York City",225.0967,6,4758,157,"2034-01-01",3245853.21740126
"USA","New York","New York City",225.0967,6,4758,157,"2035-01-02",3110611.23923642
"USA","New York","New York City",225.0967,6,4758,157,"2036-01-02",3605398.54831736
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2027-01-02",699678.604905523
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2028-01-02",723343.96476306
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2029-01-01",662945.017562569
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2030-01-01",754301.65582312
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2031-01-02",722227.1578093
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2032-01-02",744329.92739929
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2033-01-01",713298.585804703
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2034-01-01",731419.797534549
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2035-01-02",734549.808408153
"South Korea","Seoul",NA,121.3274,6,1696.5,158,"2036-01-02",723353.981800754
"South Korea","Busan",NA,81.3804,3,969,159,"2027-01-02",333559.984905523
"South Korea","Busan",NA,81.3804,3,969,159,"2028-01-02",357225.34476306
"South Korea","Busan",NA,81.3804,3,969,159,"2029-01-01",296826.397562569
"South Korea","Busan",NA,81.3804,3,969,159,"2030-01-01",388183.03582312
"South Korea","Busan",NA,81.3804,3,969,159,"2031-01-02",356108.5378093
"South Korea","Busan",NA,81.3804,3,969,159,"2032-01-02",378211.30739929
"South Korea","Busan",NA,81.3804,3,969,159,"2033-01-01",347179.965804703
"South Korea","Busan",NA,81.3804,3,969,159,"2034-01-01",365301.177534549
"South Korea","Busan",NA,81.3804,3,969,159,"2035-01-02",368431.188408153
"South Korea","Busan",NA,81.3804,3,969,159,"2036-01-02",357235.361800754
"UK","Scotland",NA,232.25,5,6801,160,"2027-01-02",1616146.05037199
"UK","Scotland",NA,232.25,5,6801,160,"2028-01-02",1714480.44906901
"UK","Scotland",NA,232.25,5,6801,160,"2029-01-01",2044272.21492947
"UK","Scotland",NA,232.25,5,6801,160,"2030-01-01",2081073.57334773
"UK","Scotland",NA,232.25,5,6801,160,"2031-01-02",2196857.88624144
"UK","Scotland",NA,232.25,5,6801,160,"2032-01-02",2503877.04070847
"UK","Scotland",NA,232.25,5,6801,160,"2033-01-01",2944160.55207418
"UK","Scotland",NA,232.25,5,6801,160,"2034-01-01",2744429.76369708
"UK","Scotland",NA,232.25,5,6801,160,"2035-01-02",3028107.30716697
"UK","Scotland",NA,232.25,5,6801,160,"2036-01-02",3252968.17990919
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2027-01-02",1230539.49291152
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2028-01-02",1418784.39432977
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2029-01-01",1477686.72612741
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2030-01-01",1781180.13459225
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2031-01-02",1680906.91803534
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2032-01-02",1714876.24862487
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2033-01-01",1930400.04651372
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2034-01-01",2011980.89042954
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2035-01-02",2200002.97350265
"Australia","New South Wales","Sydney",179.6686,1,6317.5,161,"2036-01-02",2133131.90623893
"Germany","Berlin",NA,223.1458,4,4211,162,"2027-01-02",1290543.52942754
"Germany","Berlin",NA,223.1458,4,4211,162,"2028-01-02",1329259.91889198
"Germany","Berlin",NA,223.1458,4,4211,162,"2029-01-01",1368082.12539852
"Germany","Berlin",NA,223.1458,4,4211,162,"2030-01-01",1406798.39038924
"Germany","Berlin",NA,223.1458,4,4211,162,"2031-01-02",1445514.76581111
"Germany","Berlin",NA,223.1458,4,4211,162,"2032-01-02",1484231.23885145
"Germany","Berlin",NA,223.1458,4,4211,162,"2033-01-01",1523053.51155371
"Germany","Berlin",NA,223.1458,4,4211,162,"2034-01-01",1561769.76076218
"Germany","Berlin",NA,223.1458,4,4211,162,"2035-01-02",1600486.17902834
"Germany","Berlin",NA,223.1458,4,4211,162,"2036-01-02",1639202.41248946
"India","Maharashtra","Pune",265.3224,6,9005,163,"2027-01-02",784599.50369261
"India","Maharashtra","Pune",265.3224,6,9005,163,"2028-01-02",832411.479697929
"India","Maharashtra","Pune",265.3224,6,9005,163,"2029-01-01",971307.357889769
"India","Maharashtra","Pune",265.3224,6,9005,163,"2030-01-01",1069095.22317345
"India","Maharashtra","Pune",265.3224,6,9005,163,"2031-01-02",954444.281616068
"India","Maharashtra","Pune",265.3224,6,9005,163,"2032-01-02",812075.933479956
"India","Maharashtra","Pune",265.3224,6,9005,163,"2033-01-01",723712.349537121
"India","Maharashtra","Pune",265.3224,6,9005,163,"2034-01-01",547389.534791623
"India","Maharashtra","Pune",265.3224,6,9005,163,"2035-01-02",496243.216454823
"India","Maharashtra","Pune",265.3224,6,9005,163,"2036-01-02",407510.318372624
"UK","Wales",NA,271.0822,1,6534.5,166,"2027-01-02",1059003.05779582
"UK","Wales",NA,271.0822,1,6534.5,166,"2028-01-02",1123438.09377707
"UK","Wales",NA,271.0822,1,6534.5,166,"2029-01-01",1339538.9148642
"UK","Wales",NA,271.0822,1,6534.5,166,"2030-01-01",1363653.53686077
"UK","Wales",NA,271.0822,1,6534.5,166,"2031-01-02",1439522.88132441
"UK","Wales",NA,271.0822,1,6534.5,166,"2032-01-02",1640701.6196616
"UK","Wales",NA,271.0822,1,6534.5,166,"2033-01-01",1929203.75393719
"UK","Wales",NA,271.0822,1,6534.5,166,"2034-01-01",1798327.26812786
"UK","Wales",NA,271.0822,1,6534.5,166,"2035-01-02",1984211.07850098
"UK","Wales",NA,271.0822,1,6534.5,166,"2036-01-02",2131554.4152977
"China","Guangdong",NA,424.4601,3,3820,167,"2027-01-02",3132832.16437235
"China","Guangdong",NA,424.4601,3,3820,167,"2028-01-02",3955503.68276416
"China","Guangdong",NA,424.4601,3,3820,167,"2029-01-01",4691158.4758447
"China","Guangdong",NA,424.4601,3,3820,167,"2030-01-01",5285923.24804994
"China","Guangdong",NA,424.4601,3,3820,167,"2031-01-02",6940334.75830894
"China","Guangdong",NA,424.4601,3,3820,167,"2032-01-02",6652107.99391727
"China","Guangdong",NA,424.4601,3,3820,167,"2033-01-01",7746990.19437898
"China","Guangdong",NA,424.4601,3,3820,167,"2034-01-01",7025742.47322927
"China","Guangdong",NA,424.4601,3,3820,167,"2035-01-02",6785707.69583709
"China","Guangdong",NA,424.4601,3,3820,167,"2036-01-02",6694287.28772067
"UK","England","Birmingham",191.0953,5,4156,168,"2027-01-02",1541956.95371392
"UK","England","Birmingham",191.0953,5,4156,168,"2028-01-02",1635777.31717999
"UK","England","Birmingham",191.0953,5,4156,168,"2029-01-01",1950430.00994194
"UK","England","Birmingham",191.0953,5,4156,168,"2030-01-01",1985542.00400095
"UK","England","Birmingham",191.0953,5,4156,168,"2031-01-02",2096011.24430033
"UK","England","Birmingham",191.0953,5,4156,168,"2032-01-02",2388936.70115792
"UK","England","Birmingham",191.0953,5,4156,168,"2033-01-01",2809009.02184928
"UK","England","Birmingham",191.0953,5,4156,168,"2034-01-01",2618446.86446385
"UK","England","Birmingham",191.0953,5,4156,168,"2035-01-02",2889102.20570928
"UK","England","Birmingham",191.0953,5,4156,168,"2036-01-02",3103640.85230203
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2027-01-02",533136.114905523
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2028-01-02",556801.47476306
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2029-01-01",496402.527562569
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2030-01-01",587759.16582312
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2031-01-02",555684.6678093
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2032-01-02",577787.43739929
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2033-01-01",546756.095804703
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2034-01-01",564877.307534549
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2035-01-02",568007.318408153
"South Korea","Incheon",NA,120.3055,6,695.5,169,"2036-01-02",556811.491800754
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2027-01-02",1017154.00950707
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2028-01-02",986471.264378068
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2029-01-01",956169.419262403
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2030-01-01",976922.994874368
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2031-01-02",973871.602751169
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2032-01-02",983965.825376988
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2033-01-01",997210.890402049
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2034-01-01",995768.245548504
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2035-01-02",983439.262696489
"Italy","Lombardy","Milan",146.9678,5,6044,171,"2036-01-02",982479.665295079
"UK","England","Manchester",103.6764,2,3746,173,"2027-01-02",1020360.81647152
"UK","England","Manchester",103.6764,2,3746,173,"2028-01-02",1082444.6654644
"UK","England","Manchester",103.6764,2,3746,173,"2029-01-01",1290660.12680932
"UK","England","Manchester",103.6764,2,3746,173,"2030-01-01",1313894.82401646
"UK","England","Manchester",103.6764,2,3746,173,"2031-01-02",1386995.75199981
"UK","England","Manchester",103.6764,2,3746,173,"2032-01-02",1580833.6264
"UK","England","Manchester",103.6764,2,3746,173,"2033-01-01",1858808.53035913
"UK","England","Manchester",103.6764,2,3746,173,"2034-01-01",1732707.6310895
"UK","England","Manchester",103.6764,2,3746,173,"2035-01-02",1911808.67817801
"UK","England","Manchester",103.6764,2,3746,173,"2036-01-02",2053775.56517497
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2027-01-02",410244.494905523
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2028-01-02",433909.85476306
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2029-01-01",373510.907562569
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2030-01-01",464867.54582312
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2031-01-02",432793.0478093
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2032-01-02",454895.81739929
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2033-01-01",423864.475804703
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2034-01-01",441985.687534549
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2035-01-02",445115.698408153
"South Korea","Incheon",NA,324.7784,1,6514.5,174,"2036-01-02",433919.871800754
"China","Guangdong",NA,214.8777,6,1085.5,177,"2027-01-02",1690869.16273467
"China","Guangdong",NA,214.8777,6,1085.5,177,"2028-01-02",2134885.8953666
"China","Guangdong",NA,214.8777,6,1085.5,177,"2029-01-01",2531937.48918763
"China","Guangdong",NA,214.8777,6,1085.5,177,"2030-01-01",2852947.15700181
"China","Guangdong",NA,214.8777,6,1085.5,177,"2031-01-02",3745875.10794127
"China","Guangdong",NA,214.8777,6,1085.5,177,"2032-01-02",3590311.79582803
"China","Guangdong",NA,214.8777,6,1085.5,177,"2033-01-01",4181247.55377939
"China","Guangdong",NA,214.8777,6,1085.5,177,"2034-01-01",3791971.82293952
"China","Guangdong",NA,214.8777,6,1085.5,177,"2035-01-02",3662418.95135834
"China","Guangdong",NA,214.8777,6,1085.5,177,"2036-01-02",3613077.03298601
"USA","Texas","Austin",134.7979,1,3896.5,179,"2027-01-02",1365921.1353784
"USA","Texas","Austin",134.7979,1,3896.5,179,"2028-01-02",1356055.30892628
"USA","Texas","Austin",134.7979,1,3896.5,179,"2029-01-01",1451846.60786525
"USA","Texas","Austin",134.7979,1,3896.5,179,"2030-01-01",1617361.82315747
"USA","Texas","Austin",134.7979,1,3896.5,179,"2031-01-02",1594231.41778397
"USA","Texas","Austin",134.7979,1,3896.5,179,"2032-01-02",1679525.73714098
"USA","Texas","Austin",134.7979,1,3896.5,179,"2033-01-01",1692730.69569245
"USA","Texas","Austin",134.7979,1,3896.5,179,"2034-01-01",1728436.29430767
"USA","Texas","Austin",134.7979,1,3896.5,179,"2035-01-02",1656419.1147537
"USA","Texas","Austin",134.7979,1,3896.5,179,"2036-01-02",1919896.33633996
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2027-01-02",1718582.87364904
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2028-01-02",1868956.83579297
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2029-01-01",1720314.9184462
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2030-01-01",1807593.16379333
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2031-01-02",1899140.71496478
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2032-01-02",1738101.08054159
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2033-01-01",1767862.40626529
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2034-01-01",1736254.83766003
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2035-01-02",1784504.84736777
"Mexico","Jalisco","Zapopan",328.7731,6,8900.5,180,"2036-01-02",1774137.87050205
"South Korea","Incheon",NA,362.1242,6,1672,181,"2027-01-02",3362042.90490552
"South Korea","Incheon",NA,362.1242,6,1672,181,"2028-01-02",3385708.26476306
"South Korea","Incheon",NA,362.1242,6,1672,181,"2029-01-01",3325309.31756257
"South Korea","Incheon",NA,362.1242,6,1672,181,"2030-01-01",3416665.95582312
"South Korea","Incheon",NA,362.1242,6,1672,181,"2031-01-02",3384591.4578093
"South Korea","Incheon",NA,362.1242,6,1672,181,"2032-01-02",3406694.22739929
"South Korea","Incheon",NA,362.1242,6,1672,181,"2033-01-01",3375662.8858047
"South Korea","Incheon",NA,362.1242,6,1672,181,"2034-01-01",3393784.09753455
"South Korea","Incheon",NA,362.1242,6,1672,181,"2035-01-02",3396914.10840815
"South Korea","Incheon",NA,362.1242,6,1672,181,"2036-01-02",3385718.28180075
"China","Shanghai",NA,71.3472,6,6120.5,182,"2027-01-02",325412.969036901
"China","Shanghai",NA,71.3472,6,6120.5,182,"2028-01-02",410865.354385355
"China","Shanghai",NA,71.3472,6,6120.5,182,"2029-01-01",487279.154372794
"China","Shanghai",NA,71.3472,6,6120.5,182,"2030-01-01",549058.451905204
"China","Shanghai",NA,71.3472,6,6120.5,182,"2031-01-02",720905.181418741
"China","Shanghai",NA,71.3472,6,6120.5,182,"2032-01-02",690966.543714737
"China","Shanghai",NA,71.3472,6,6120.5,182,"2033-01-01",804693.947196399
"China","Shanghai",NA,71.3472,6,6120.5,182,"2034-01-01",729776.635946995
"China","Shanghai",NA,71.3472,6,6120.5,182,"2035-01-02",704843.787493893
"China","Shanghai",NA,71.3472,6,6120.5,182,"2036-01-02",695347.783598743
"India","Karnataka",NA,349.3969,3,3159.5,184,"2027-01-02",3681564.35006918
"India","Karnataka",NA,349.3969,3,3159.5,184,"2028-01-02",3905911.75984846
"India","Karnataka",NA,349.3969,3,3159.5,184,"2029-01-01",4557650.78226182
"India","Karnataka",NA,349.3969,3,3159.5,184,"2030-01-01",5016499.29924841
"India","Karnataka",NA,349.3969,3,3159.5,184,"2031-01-02",4478524.42524837
"India","Karnataka",NA,349.3969,3,3159.5,184,"2032-01-02",3810491.58478727
"India","Karnataka",NA,349.3969,3,3159.5,184,"2033-01-01",3395864.4801852
"India","Karnataka",NA,349.3969,3,3159.5,184,"2034-01-01",2568507.61108731
"India","Karnataka",NA,349.3969,3,3159.5,184,"2035-01-02",2328514.51736261
"India","Karnataka",NA,349.3969,3,3159.5,184,"2036-01-02",1912154.4856263
"USA","Texas","Houston",142.2299,5,3412,186,"2027-01-02",319847.629291209
"USA","Texas","Houston",142.2299,5,3412,186,"2028-01-02",317537.475822756
"USA","Texas","Houston",142.2299,5,3412,186,"2029-01-01",339968.168778983
"USA","Texas","Houston",142.2299,5,3412,186,"2030-01-01",378725.661802562
"USA","Texas","Houston",142.2299,5,3412,186,"2031-01-02",373309.421226049
"USA","Texas","Houston",142.2299,5,3412,186,"2032-01-02",393282.118733603
"USA","Texas","Houston",142.2299,5,3412,186,"2033-01-01",396374.264910485
"USA","Texas","Houston",142.2299,5,3412,186,"2034-01-01",404735.157056063
"USA","Texas","Houston",142.2299,5,3412,186,"2035-01-02",387871.40076372
"USA","Texas","Houston",142.2299,5,3412,186,"2036-01-02",449567.937546329
"Australia","Queensland",NA,210.7901,2,5433,187,"2027-01-02",1741295.25662657
"Australia","Queensland",NA,210.7901,2,5433,187,"2028-01-02",2007674.31704029
"Australia","Queensland",NA,210.7901,2,5433,187,"2029-01-01",2091025.03561072
"Australia","Queensland",NA,210.7901,2,5433,187,"2030-01-01",2520488.40157459
"Australia","Queensland",NA,210.7901,2,5433,187,"2031-01-02",2378595.12845085
"Australia","Queensland",NA,210.7901,2,5433,187,"2032-01-02",2426663.9913903
"Australia","Queensland",NA,210.7901,2,5433,187,"2033-01-01",2731644.50531597
"Australia","Queensland",NA,210.7901,2,5433,187,"2034-01-01",2847086.82745234
"Australia","Queensland",NA,210.7901,2,5433,187,"2035-01-02",3113150.58508243
"Australia","Queensland",NA,210.7901,2,5433,187,"2036-01-02",3018523.57562629
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2027-01-02",1555953.74191206
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2028-01-02",1793979.71380881
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2029-01-01",1868458.67535033
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2030-01-01",2252210.44217027
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2031-01-02",2125420.12994215
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2032-01-02",2168372.5970068
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2033-01-01",2440891.32698499
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2034-01-01",2544046.09779111
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2035-01-02",2781790.32737899
"Australia","Queensland",NA,257.4259,2,2179.5,188,"2036-01-02",2697235.31071027
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2027-01-02",302624.3444853
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2028-01-02",348919.071491266
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2029-01-01",363404.815062762
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2030-01-01",438042.398270248
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2031-01-02",413382.388083847
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2032-01-02",421736.403913067
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2033-01-01",474739.78042622
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2034-01-01",494802.809329234
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2035-01-02",541042.739023919
"Australia","New South Wales","Sydney",66.0519,2,293,189,"2036-01-02",524597.258799764
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2027-01-02",1025604.24930322
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2028-01-02",1182498.66180796
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2029-01-01",1231591.34199703
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2030-01-01",1484540.66312819
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2031-01-02",1400967.04555275
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2032-01-02",1429279.09079738
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2033-01-01",1608909.3458311
"Australia","New South Wales","Wollongong",292.8208,1,2904.5,190,"2034-01-01",1676903.63667978
